order_id,customer_id,product_id,order_timestamp,quantity,unit_price,discount_pct,status,updated_at
O0038828,C02255,P0043,2026-08-29T19:40:00+00:00,6,48654.28,0,SHIPPED,2026-08-30T18:40:00+00:00
O0038829,C01425,P0357,2025-07-15T09:20:00+00:00,5,39714.07,0,SHIPPED,2025-07-17T10:20:00+00:00
O0038830,C00522,P0469,2025-01-28T08:36:00+00:00,7,73890.62,0.15,CANCELLED,2025-01-28T14:36:00+00:00
O0038831,C00061,P0410,2025-12-09T03:35:00+00:00,6,26412.35,0.05,DELIVERED,2025-12-09T18:35:00+00:00
O0038832,C01243,P0244,2025-10-30T05:43:00+00:00,2,70889.4,0.1,PACKED,2025-10-30T21:43:00+00:00
O0038833,C01817,P0555,2025-02-16T13:42:00+00:00,7,45218.61,0.1,CANCELLED,2025-02-19T03:42:00+00:00
O0038834,C00592,P0467,2025-11-06T16:39:00+00:00,7,44092.93,0.15,DELIVERED,2025-11-07T11:39:00+00:00
O0038835,C00519,P0399,2026-08-02T09:56:00+00:00,3,46562.84,0.1,DELIVERED,2026-08-05T05:56:00+00:00
O0038836,C01642,P0175,2025-04-04T22:55:00+00:00,8,71604.13,0.1,DELIVERED,2025-04-06T07:55:00+00:00
O0038837,C02097,P0125,2025-10-18T20:21:00+00:00,3,2141.49,0.15,PAID,2025-10-18T22:21:00+00:00
O0038838,C00893,P0016,2025-06-17T12:27:00+00:00,1,24970.01,0,CANCELLED,2025-06-18T14:27:00+00:00
O0038839,C00059,P0003,2025-08-17T19:47:00+00:00,1,19688.11,0.15,SHIPPED,2025-08-18T21:47:00+00:00
O0038840,C00971,P0335,2026-01-18T10:04:00+00:00,2,70362.27,0.05,SHIPPED,2026-01-19T03:04:00+00:00
O0038841,C02045,P0377,2026-09-08T06:17:00+00:00,7,64363.13,0.05,PACKED,2026-09-09T03:17:00+00:00
O0038842,C02778,P0193,2025-05-03T16:54:00+00:00,3,377.03,0,PACKED,2025-05-04T02:54:00+00:00
O0038843,C01293,P0150,2026-03-10T18:34:00+00:00,3,30072.55,0.15,PAID,2026-03-10T22:34:00+00:00
O0038844,C01800,P0165,2025-07-25T13:04:00+00:00,6,31631.99,0.15,CANCELLED,2025-07-27T11:04:00+00:00
O0038845,C02065,P0528,2025-11-19T13:41:00+00:00,6,14904.9,0.05,PAID,2025-11-21T02:41:00+00:00
O0038846,C01884,P0051,2026-04-26T22:57:00+00:00,1,84649.31,0.1,PAID,2026-04-28T04:57:00+00:00
O0038847,C00535,P0461,2025-08-26T22:20:00+00:00,1,50218.41,0,PACKED,2025-08-28T19:20:00+00:00
O0038848,C00331,P0315,2025-04-26T06:28:00+00:00,1,50285.88,0.15,SHIPPED,2025-04-27T15:28:00+00:00
O0038849,C01126,P0472,2025-10-30T21:14:00+00:00,1,70409.04,0.15,PACKED,2025-10-30T21:14:00+00:00
O0038850,C01185,P0462,2025-11-28T08:12:00+00:00,4,29050.22,0.1,PAID,2025-11-28T21:12:00+00:00
O0038851,C02118,P0458,2026-08-09T10:03:00+00:00,7,16343.63,0,SHIPPED,2026-08-11T20:03:00+00:00
O0038852,C01840,P0542,2026-05-04T09:49:00+00:00,1,71516.82,0,SHIPPED,2026-05-05T02:49:00+00:00
O0038853,C00954,P0340,2025-08-06T06:11:00+00:00,7,60718.41,0,SHIPPED,2025-08-07T14:11:00+00:00
O0038854,C00247,P0373,2026-05-09T10:22:00+00:00,7,53916.4,0.05,PACKED,2026-05-10T19:22:00+00:00
O0038855,C02628,P0228,2026-04-29T02:40:00+00:00,5,80003.14,0,PACKED,2026-04-30T13:40:00+00:00
O0038856,C00365,P0184,2025-10-26T14:53:00+00:00,7,70782.8,0,PAID,2025-10-27T01:53:00+00:00
O0038857,C00889,P0011,2025-02-27T14:25:00+00:00,8,57532.56,0.05,DELIVERED,2025-03-01T15:25:00+00:00
O0038858,C00455,P0495,2025-09-16T17:49:00+00:00,8,12972.89,0.05,PACKED,2025-09-19T15:49:00+00:00
O0038859,C01833,P0379,2025-12-19T17:34:00+00:00,6,75976.47,0,PACKED,2025-12-22T06:34:00+00:00
O0038860,C02473,P0494,2026-05-08T05:49:00+00:00,2,25004.83,0,PENDING,2026-05-10T08:49:00+00:00
O0038861,C02661,P0239,2025-04-11T00:22:00+00:00,7,67525.62,0.15,PAID,2025-04-11T10:22:00+00:00
O0038862,C01316,P0375,2025-07-09T18:53:00+00:00,6,79231.07,0,SHIPPED,2025-07-11T17:53:00+00:00
O0038863,C02876,P0152,2025-08-18T11:32:00+00:00,4,55912.67,0,CANCELLED,2025-08-19T11:32:00+00:00
O0038864,C02226,P0526,2025-02-21T00:11:00+00:00,1,80613.9,0.1,DELIVERED,2025-02-21T01:11:00+00:00
O0038865,C01358,P0216,2025-05-02T02:23:00+00:00,8,82079.9,0.15,PACKED,2025-05-04T02:23:00+00:00
O0038866,C01823,P0555,2025-01-15T22:32:00+00:00,7,45218.61,0.1,CANCELLED,2025-01-16T18:32:00+00:00
O0038867,C01038,P0528,2025-12-09T09:04:00+00:00,3,14904.9,0.15,DELIVERED,2025-12-11T14:04:00+00:00
O0038868,C01771,P0555,2025-06-21T04:35:00+00:00,2,45218.61,0,CANCELLED,2025-06-22T14:35:00+00:00
O0038869,C01216,P0214,2025-07-18T20:14:00+00:00,3,25806.6,0.15,PENDING,2025-07-20T07:14:00+00:00
O0038870,C01527,P0003,2026-05-08T03:51:00+00:00,5,19688.11,0,PACKED,2026-05-09T16:51:00+00:00
O0038871,C01762,P0395,2026-07-28T03:08:00+00:00,5,33467.86,0,PACKED,2026-07-29T23:08:00+00:00
O0038872,C02435,P0467,2026-04-05T22:08:00+00:00,8,44092.93,0,DELIVERED,2026-04-08T19:08:00+00:00
O0038873,C00234,P0472,2025-02-18T21:32:00+00:00,7,70409.04,0.15,PENDING,2025-02-21T04:32:00+00:00
O0038874,C02907,P0123,2026-05-02T04:26:00+00:00,8,70265.32,0,CANCELLED,2026-05-04T03:26:00+00:00
O0038875,C02637,P0179,2025-02-06T13:49:00+00:00,2,49133.18,0.05,PAID,2025-02-09T05:49:00+00:00
O0038876,C00660,P0444,2025-06-17T14:09:00+00:00,2,81498.76,0.05,CANCELLED,2025-06-17T19:09:00+00:00
O0038877,C00265,P0444,2025-10-27T18:47:00+00:00,8,81498.76,0,CANCELLED,2025-10-28T06:47:00+00:00
O0038878,C02866,P0084,2025-09-08T02:06:00+00:00,2,81907.0,0.05,PAID,2025-09-08T06:06:00+00:00
O0038879,C00281,P0580,2025-02-07T03:57:00+00:00,6,33069.6,0,PENDING,2025-02-08T20:57:00+00:00
O0038880,C01142,P0025,2026-01-27T22:09:00+00:00,8,5576.81,0.15,PACKED,2026-01-28T22:09:00+00:00
O0038881,C00699,P0503,2026-02-23T04:09:00+00:00,3,75773.98,0.15,PACKED,2026-02-25T14:09:00+00:00
O0038882,C00015,P0148,2025-08-19T07:30:00+00:00,3,39138.89,0,PAID,2025-08-22T00:30:00+00:00
O0038883,C02261,P0523,2025-09-21T20:25:00+00:00,6,8062.51,0,PENDING,2025-09-23T05:25:00+00:00
O0038884,C00083,P0045,2026-08-10T15:21:00+00:00,1,86772.69,0.15,DELIVERED,2026-08-10T23:21:00+00:00
O0038885,C01077,P0382,2025-07-16T18:07:00+00:00,6,61369.12,0.15,DELIVERED,2025-07-19T00:07:00+00:00
O0038886,C01553,P0157,2025-03-26T02:01:00+00:00,2,73966.49,0,SHIPPED,2025-03-28T05:01:00+00:00
O0038887,C01538,P0552,2025-12-25T13:45:00+00:00,5,75126.27,0.05,SHIPPED,2025-12-27T17:45:00+00:00
O0038888,C02622,P0402,2025-09-13T00:43:00+00:00,5,11134.18,0,PENDING,2025-09-14T01:43:00+00:00
O0038889,C00666,P0491,2026-04-12T06:26:00+00:00,2,65212.83,0.05,PACKED,2026-04-13T03:26:00+00:00
O0038890,C02271,P0169,2025-06-05T17:40:00+00:00,6,17712.31,0,SHIPPED,2025-06-07T05:40:00+00:00
O0038891,C00654,P0436,2025-09-04T05:38:00+00:00,1,70058.7,0,PENDING,2025-09-05T22:38:00+00:00
O0038892,C00538,P0337,2025-09-24T16:48:00+00:00,4,12055.69,0.15,DELIVERED,2025-09-26T17:48:00+00:00
O0038893,C00463,P0084,2026-01-07T07:02:00+00:00,7,81907.0,0.1,DELIVERED,2026-01-08T20:02:00+00:00
O0038894,C01402,P0285,2025-11-22T17:00:00+00:00,5,64779.6,0,PACKED,2025-11-23T17:00:00+00:00
O0038895,C02562,P0223,2025-08-02T07:45:00+00:00,7,29111.74,0.05,CANCELLED,2025-08-02T18:45:00+00:00
O0038896,C01464,P0513,2026-06-06T06:34:00+00:00,3,41712.71,0,PACKED,2026-06-07T22:34:00+00:00
O0038897,C00128,P0584,2025-12-17T05:01:00+00:00,1,261.24,0.1,PAID,2025-12-20T02:01:00+00:00
O0038898,C01580,P0420,2026-03-31T13:30:00+00:00,1,80165.3,0,PACKED,2026-04-01T12:30:00+00:00
O0038899,C01244,P0438,2025-02-23T08:34:00+00:00,8,87880.27,0.15,PAID,2025-02-25T01:34:00+00:00
O0038900,C01687,P0324,2026-07-09T06:15:00+00:00,3,3424.16,0.05,PACKED,2026-07-10T09:15:00+00:00
O0038901,C02408,P0537,2025-03-30T01:41:00+00:00,6,62239.19,0,PAID,2025-04-01T09:41:00+00:00
O0038902,C02849,P0579,2026-01-07T15:34:00+00:00,6,72156.07,0,DELIVERED,2026-01-10T11:34:00+00:00
O0038903,C01762,P0471,2026-06-29T08:17:00+00:00,2,17544.5,0,PENDING,2026-06-30T03:17:00+00:00
O0038904,C02707,P0565,2026-02-04T17:39:00+00:00,3,36518.88,0,PACKED,2026-02-06T11:39:00+00:00
O0038905,C00171,P0350,2026-09-06T01:27:00+00:00,1,19483.34,0,DELIVERED,2026-09-07T01:27:00+00:00
O0038906,C02046,P0117,2025-08-08T13:53:00+00:00,6,27934.41,0,CANCELLED,2025-08-09T17:53:00+00:00
O0038907,C01035,P0361,2025-06-08T09:03:00+00:00,1,43456.93,0,SHIPPED,2025-06-10T06:03:00+00:00
O0038908,C01303,P0366,2025-07-11T00:05:00+00:00,1,34213.13,0.1,DELIVERED,2025-07-12T18:05:00+00:00
O0038909,C01739,P0565,2025-07-05T17:58:00+00:00,3,36518.88,0,PACKED,2025-07-06T23:58:00+00:00
O0038910,C01519,P0539,2026-04-09T03:08:00+00:00,2,45657.27,0,DELIVERED,2026-04-11T07:08:00+00:00
O0038911,C01884,P0369,2026-06-29T03:56:00+00:00,2,15848.66,0,PENDING,2026-06-30T22:56:00+00:00
O0038912,C01529,P0328,2025-01-04T19:05:00+00:00,4,34387.3,0.1,PACKED,2025-01-06T04:05:00+00:00
O0038913,C00102,P0575,2025-03-09T02:05:00+00:00,1,78065.9,0,PENDING,2025-03-11T01:05:00+00:00
O0038914,C01405,P0502,2025-10-31T00:17:00+00:00,2,46377.67,0.05,PENDING,2025-11-01T10:17:00+00:00
O0038915,C01086,P0598,2025-10-20T05:12:00+00:00,2,23002.59,0,SHIPPED,2025-10-21T17:12:00+00:00
O0038916,C00522,P0464,2025-05-27T11:01:00+00:00,3,68248.71,0.1,SHIPPED,2025-05-29T17:01:00+00:00
O0038917,C01952,P0254,2025-06-02T13:40:00+00:00,6,9804.26,0.1,CANCELLED,2025-06-04T10:40:00+00:00
O0038918,C02412,P0035,2026-04-10T22:51:00+00:00,7,12522.21,0,DELIVERED,2026-04-13T05:51:00+00:00
O0038919,C01047,P0109,2026-01-28T19:01:00+00:00,8,57762.92,0,SHIPPED,2026-01-31T19:01:00+00:00
O0038920,C00087,P0391,2025-06-13T23:11:00+00:00,3,10973.39,0.05,PACKED,2025-06-14T17:11:00+00:00
O0038921,C00529,P0461,2025-03-03T18:59:00+00:00,3,50218.41,0,DELIVERED,2025-03-04T15:59:00+00:00
O0038922,C02456,P0486,2025-03-19T10:27:00+00:00,1,31187.76,0,DELIVERED,2025-03-21T00:27:00+00:00
O0038923,C02284,P0267,2025-06-14T23:55:00+00:00,4,39303.96,0,CANCELLED,2025-06-16T12:55:00+00:00
O0038924,C01785,P0145,2025-12-04T18:42:00+00:00,3,7603.15,0,SHIPPED,2025-12-07T15:42:00+00:00
O0038925,C02792,P0232,2025-05-03T08:40:00+00:00,8,16068.91,0,PENDING,2025-05-05T07:40:00+00:00
O0038926,C01413,P0541,2026-05-31T09:35:00+00:00,4,71856.99,0.05,DELIVERED,2026-06-01T21:35:00+00:00
O0038927,C02536,P0031,2025-10-26T00:53:00+00:00,2,5365.12,0.1,SHIPPED,2025-10-28T17:53:00+00:00
O0038928,C01351,P0583,2026-03-20T08:39:00+00:00,1,52334.83,0.1,PAID,2026-03-20T19:39:00+00:00
O0038929,C00546,P0394,2025-11-28T12:01:00+00:00,7,5199.2,0,PACKED,2025-11-29T05:01:00+00:00
O0038930,C02754,P0014,2026-04-24T09:45:00+00:00,4,77030.15,0,DELIVERED,2026-04-25T13:45:00+00:00
O0038931,C01241,P0005,2026-03-07T20:36:00+00:00,3,11408.94,0,PAID,2026-03-09T20:36:00+00:00
O0038932,C01213,P0067,2026-07-22T20:40:00+00:00,8,68969.66,0,CANCELLED,2026-07-24T22:40:00+00:00
O0038933,C01220,P0416,2026-01-23T19:49:00+00:00,7,10026.18,0.05,DELIVERED,2026-01-25T08:49:00+00:00
O0038934,C01820,P0385,2025-12-19T04:41:00+00:00,5,64019.67,0.15,CANCELLED,2025-12-20T20:41:00+00:00
O0038935,C00298,P0109,2025-03-01T00:28:00+00:00,5,57762.92,0,PENDING,2025-03-03T01:28:00+00:00
O0038936,C01709,P0359,2025-08-20T08:47:00+00:00,5,19991.09,0,PENDING,2025-08-20T12:47:00+00:00
O0038937,C00147,P0425,2025-03-19T21:32:00+00:00,5,33457.03,0,CANCELLED,2025-03-19T22:32:00+00:00
O0038938,C01163,P0043,2025-08-16T09:49:00+00:00,5,48654.28,0,CANCELLED,2025-08-17T09:49:00+00:00
O0038939,C01115,P0090,2026-06-26T16:11:00+00:00,3,31265.73,0,DELIVERED,2026-06-28T09:11:00+00:00
O0038940,C01172,P0251,2025-07-22T03:26:00+00:00,6,60660.68,0,PAID,2025-07-22T23:26:00+00:00
O0038941,C02319,P0546,2025-08-02T03:22:00+00:00,5,52181.25,0.15,PAID,2025-08-04T08:22:00+00:00
O0038942,C00313,P0039,2025-11-21T23:15:00+00:00,5,54778.38,0,DELIVERED,2025-11-23T16:15:00+00:00
O0038943,C01416,P0541,2026-02-24T22:29:00+00:00,3,71856.99,0,PENDING,2026-02-25T07:29:00+00:00
O0038944,C00128,P0454,2025-09-05T23:40:00+00:00,5,68631.05,0,PACKED,2025-09-08T17:40:00+00:00
O0038945,C01705,P0390,2025-08-19T02:27:00+00:00,1,72269.41,0.05,PENDING,2025-08-20T07:27:00+00:00
O0038946,C02437,P0496,2026-05-28T22:32:00+00:00,8,69659.88,0.15,PACKED,2026-05-31T21:32:00+00:00
O0038947,C01837,P0280,2025-03-27T10:42:00+00:00,3,15221.58,0.05,SHIPPED,2025-03-29T14:42:00+00:00
O0038948,C02705,P0457,2025-01-18T07:18:00+00:00,6,43161.69,0,PAID,2025-01-19T03:18:00+00:00
O0038949,C02216,P0176,2025-01-15T04:42:00+00:00,7,36182.16,0,DELIVERED,2025-01-17T21:42:00+00:00
O0038950,C01701,P0139,2025-02-25T03:04:00+00:00,5,19181.94,0.1,SHIPPED,2025-02-26T19:04:00+00:00
O0038951,C01547,P0235,2025-07-13T01:09:00+00:00,3,13903.28,0.15,SHIPPED,2025-07-13T02:09:00+00:00
O0038952,C02441,P0486,2026-06-25T07:10:00+00:00,6,31187.76,0,DELIVERED,2026-06-25T20:10:00+00:00
O0038953,C02031,P0204,2025-05-02T17:03:00+00:00,1,71742.39,0,PACKED,2025-05-05T12:03:00+00:00
O0038954,C02095,P0459,2025-05-01T10:13:00+00:00,1,40470.45,0.05,DELIVERED,2025-05-01T15:13:00+00:00
O0038955,C01670,P0561,2025-05-06T13:49:00+00:00,1,47762.89,0,PACKED,2025-05-08T11:49:00+00:00
O0038956,C00445,P0467,2025-12-26T02:31:00+00:00,7,44092.93,0.1,PAID,2025-12-28T20:31:00+00:00
O0038957,C01735,P0343,2025-06-14T23:13:00+00:00,8,26854.39,0,PENDING,2025-06-15T21:13:00+00:00
O0038958,C00876,P0326,2025-03-22T16:40:00+00:00,7,36667.55,0.1,CANCELLED,2025-03-24T11:40:00+00:00
O0038959,C00065,P0209,2025-10-14T06:36:00+00:00,8,3217.97,0,PACKED,2025-10-16T06:36:00+00:00
O0038960,C01877,P0165,2025-12-13T22:54:00+00:00,3,31631.99,0.15,PACKED,2025-12-16T06:54:00+00:00
O0038961,C01660,P0578,2026-01-15T12:18:00+00:00,1,33153.37,0.05,SHIPPED,2026-01-17T15:18:00+00:00
O0038962,C00833,P0566,2025-05-22T20:29:00+00:00,4,84025.91,0,SHIPPED,2025-05-25T02:29:00+00:00
O0038963,C00539,P0600,2026-04-05T10:15:00+00:00,4,41269.99,0,CANCELLED,2026-04-07T18:15:00+00:00
O0038964,C00683,P0004,2026-03-16T15:15:00+00:00,4,23373.7,0.05,PENDING,2026-03-19T09:15:00+00:00
O0038965,C00699,P0220,2025-10-19T00:26:00+00:00,4,33400.04,0,PACKED,2025-10-20T13:26:00+00:00
O0038966,C01249,P0439,2026-05-21T23:04:00+00:00,6,19389.39,0,DELIVERED,2026-05-22T16:04:00+00:00
O0038967,C02479,P0132,2026-04-22T15:48:00+00:00,4,32709.79,0.1,PENDING,2026-04-24T17:48:00+00:00
O0038968,C00886,P0443,2026-05-23T07:33:00+00:00,5,82138.91,0,SHIPPED,2026-05-25T15:33:00+00:00
O0038969,C01855,P0302,2025-08-15T00:01:00+00:00,3,79460.58,0.15,PAID,2025-08-15T16:01:00+00:00
O0038970,C01675,P0301,2025-01-16T13:46:00+00:00,3,50798.69,0,SHIPPED,2025-01-19T07:46:00+00:00
O0038971,C02839,P0321,2025-07-13T22:57:00+00:00,1,86572.35,0,PACKED,2025-07-14T23:57:00+00:00
O0038972,C02850,P0009,2026-04-10T07:46:00+00:00,5,73194.48,0.05,CANCELLED,2026-04-10T13:46:00+00:00
O0038973,C00299,P0254,2025-01-04T11:52:00+00:00,3,9804.26,0.1,PAID,2025-01-06T23:52:00+00:00
O0038974,C00067,P0088,2025-07-13T09:12:00+00:00,8,55185.22,0.1,SHIPPED,2025-07-14T18:12:00+00:00
O0038975,C00144,P0212,2026-06-09T15:45:00+00:00,5,25422.78,0.15,PAID,2026-06-10T14:45:00+00:00
O0038976,C02681,P0236,2026-04-23T08:37:00+00:00,5,15010.49,0,PACKED,2026-04-26T00:37:00+00:00
O0038977,C00631,P0059,2025-05-06T12:01:00+00:00,7,61238.3,0,CANCELLED,2025-05-06T15:01:00+00:00
O0038978,C02747,P0254,2026-03-14T14:37:00+00:00,8,9804.26,0.15,SHIPPED,2026-03-16T05:37:00+00:00
O0038979,C01487,P0287,2025-10-08T07:40:00+00:00,5,29113.31,0.15,CANCELLED,2025-10-09T03:40:00+00:00
O0038980,C00081,P0056,2026-06-01T03:25:00+00:00,4,14507.56,0.05,PACKED,2026-06-02T03:25:00+00:00
O0038981,C02951,P0544,2026-09-06T02:39:00+00:00,1,87720.53,0.1,SHIPPED,2026-09-06T18:39:00+00:00
O0038982,C01260,P0383,2025-12-17T11:55:00+00:00,4,79854.28,0,PENDING,2025-12-17T13:55:00+00:00
O0038983,C02418,P0581,2026-01-10T16:59:00+00:00,7,36668.46,0.15,SHIPPED,2026-01-11T19:59:00+00:00
O0038984,C02311,P0191,2025-08-24T03:07:00+00:00,1,51738.56,0,CANCELLED,2025-08-24T08:07:00+00:00
O0038985,C01437,P0248,2025-10-07T02:35:00+00:00,8,79150.87,0,PACKED,2025-10-07T09:35:00+00:00
O0038986,C01513,P0525,2026-01-31T23:12:00+00:00,1,36457.69,0,CANCELLED,2026-02-01T08:12:00+00:00
O0038987,C01184,P0559,2026-03-15T15:58:00+00:00,1,89584.77,0.05,SHIPPED,2026-03-17T21:58:00+00:00
O0038988,C00358,P0372,2026-06-08T17:59:00+00:00,5,15373.68,0.05,SHIPPED,2026-06-10T23:59:00+00:00
O0038989,C02255,P0372,2026-01-08T07:27:00+00:00,8,15373.68,0,SHIPPED,2026-01-10T03:27:00+00:00
O0038990,C00830,P0285,2025-11-17T12:18:00+00:00,4,64779.6,0,PENDING,2025-11-17T18:18:00+00:00
O0038991,C01913,P0484,2026-02-08T15:27:00+00:00,6,1559.64,0.15,SHIPPED,2026-02-09T07:27:00+00:00
O0038992,C01116,P0405,2025-04-24T16:43:00+00:00,2,86383.49,0,PENDING,2025-04-26T22:43:00+00:00
O0038993,C02727,P0490,2026-01-24T09:02:00+00:00,6,313.35,0.05,SHIPPED,2026-01-25T14:02:00+00:00
O0038994,C00591,P0085,2026-03-26T22:29:00+00:00,6,486.79,0.05,CANCELLED,2026-03-29T05:29:00+00:00
O0038995,C01481,P0477,2025-11-20T12:51:00+00:00,2,22508.68,0.1,SHIPPED,2025-11-21T13:51:00+00:00
O0038996,C00983,P0279,2025-06-07T16:59:00+00:00,7,21152.13,0,CANCELLED,2025-06-10T09:59:00+00:00
O0038997,C01720,P0318,2026-03-23T17:26:00+00:00,6,26681.18,0.1,PACKED,2026-03-25T14:26:00+00:00
O0038998,C01196,P0517,2025-06-17T09:32:00+00:00,3,25482.11,0,PENDING,2025-06-19T04:32:00+00:00
O0038999,C00851,P0598,2026-05-13T17:05:00+00:00,6,23002.59,0,PAID,2026-05-16T17:05:00+00:00
O0039000,C02357,P0513,2025-06-27T01:42:00+00:00,5,41712.71,0,PENDING,2025-06-27T15:42:00+00:00
O0039001,C02798,P0490,2025-12-23T18:13:00+00:00,2,313.35,0.1,PACKED,2025-12-26T18:13:00+00:00
O0039002,C02117,P0119,2025-11-14T15:55:00+00:00,7,52861.96,0,PACKED,2025-11-16T00:55:00+00:00
O0039003,C00155,P0008,2026-09-03T20:34:00+00:00,5,51014.7,0,PENDING,2026-09-06T01:34:00+00:00
O0039004,C01657,P0553,2025-12-05T16:16:00+00:00,1,38028.11,0.05,SHIPPED,2025-12-07T08:16:00+00:00
O0039005,C02129,P0429,2025-10-18T14:30:00+00:00,1,160.67,0,SHIPPED,2025-10-20T01:30:00+00:00
O0039006,C01697,P0310,2025-12-11T07:56:00+00:00,3,35928.91,0,PENDING,2025-12-13T12:56:00+00:00
O0039007,C01687,P0089,2025-03-28T19:32:00+00:00,6,5318.79,0.05,PENDING,2025-03-31T06:32:00+00:00
O0039008,C02617,P0139,2026-02-20T10:11:00+00:00,4,19181.94,0,SHIPPED,2026-02-20T15:11:00+00:00
O0039009,C02136,P0387,2025-12-06T05:31:00+00:00,4,76857.93,0,DELIVERED,2025-12-06T18:31:00+00:00
O0039010,C02179,P0424,2025-03-09T00:34:00+00:00,5,44079.52,0.05,SHIPPED,2025-03-09T08:34:00+00:00
O0039011,C02721,P0381,2025-09-30T02:01:00+00:00,1,32252.06,0,PACKED,2025-10-01T21:01:00+00:00
O0039012,C00914,P0074,2026-03-10T06:49:00+00:00,7,85832.02,0,PACKED,2026-03-13T05:49:00+00:00
O0039013,C02196,P0258,2025-02-02T00:48:00+00:00,5,57049.13,0,SHIPPED,2025-02-02T06:48:00+00:00
O0039014,C01446,P0500,2025-09-05T05:42:00+00:00,3,87197.81,0,PENDING,2025-09-07T01:42:00+00:00
O0039015,C00308,P0581,2025-06-03T19:32:00+00:00,3,36668.46,0.1,DELIVERED,2025-06-05T12:32:00+00:00
O0039016,C02191,P0448,2025-10-31T11:48:00+00:00,1,12210.05,0,PACKED,2025-10-31T23:48:00+00:00
O0039017,C01779,P0202,2026-08-26T00:30:00+00:00,4,24977.16,0.15,DELIVERED,2026-08-26T05:30:00+00:00
O0039018,C01588,P0489,2025-12-20T03:44:00+00:00,6,60995.07,0.05,PENDING,2025-12-20T05:44:00+00:00
O0039019,C02253,P0190,2025-06-28T07:23:00+00:00,2,27131.31,0.15,DELIVERED,2025-07-01T01:23:00+00:00
O0039020,C01520,P0235,2025-07-16T01:59:00+00:00,4,13903.28,0,DELIVERED,2025-07-16T19:59:00+00:00
O0039021,C01958,P0541,2025-01-03T06:33:00+00:00,1,71856.99,0.05,DELIVERED,2025-01-05T04:33:00+00:00
O0039022,C00098,P0063,2026-08-10T09:30:00+00:00,4,47832.89,0.05,CANCELLED,2026-08-13T06:30:00+00:00
O0039023,C01202,P0419,2026-08-17T09:50:00+00:00,3,50938.31,0.05,PAID,2026-08-19T05:50:00+00:00
O0039024,C02390,P0060,2025-09-27T17:01:00+00:00,3,24440.71,0,PAID,2025-09-30T04:01:00+00:00
O0039025,C01352,P0098,2025-09-29T21:11:00+00:00,7,79020.41,0,DELIVERED,2025-10-01T05:11:00+00:00
O0039026,C02575,P0255,2025-06-04T04:31:00+00:00,4,76757.65,0,PAID,2025-06-06T21:31:00+00:00
O0039027,C02453,P0162,2025-08-17T09:00:00+00:00,3,19462.32,0,DELIVERED,2025-08-19T23:00:00+00:00
O0039028,C00265,P0012,2025-03-08T02:51:00+00:00,7,25964.8,0,PENDING,2025-03-10T15:51:00+00:00
O0039029,C02990,P0503,2025-11-03T23:05:00+00:00,2,75773.98,0,DELIVERED,2025-11-05T23:05:00+00:00
O0039030,C00081,P0226,2025-08-01T08:34:00+00:00,3,89537.04,0,PENDING,2025-08-02T18:34:00+00:00
O0039031,C02616,P0354,2025-11-19T06:39:00+00:00,5,22506.86,0.15,SHIPPED,2025-11-19T22:39:00+00:00
O0039032,C01809,P0355,2026-07-26T19:07:00+00:00,5,11475.26,0,SHIPPED,2026-07-28T01:07:00+00:00
O0039033,C01902,P0277,2025-03-10T10:31:00+00:00,2,9166.45,0.15,PAID,2025-03-13T07:31:00+00:00
O0039034,C02256,P0448,2026-06-12T13:38:00+00:00,3,12210.05,0.15,PENDING,2026-06-13T07:38:00+00:00
O0039035,C00820,P0561,2026-06-20T22:57:00+00:00,5,47762.89,0,CANCELLED,2026-06-22T00:57:00+00:00
O0039036,C00226,P0079,2026-07-07T15:14:00+00:00,8,24296.45,0.15,DELIVERED,2026-07-10T10:14:00+00:00
O0039037,C00671,P0587,2026-05-20T22:05:00+00:00,8,14222.88,0.15,PAID,2026-05-22T23:05:00+00:00
O0039038,C00295,P0183,2025-01-03T21:22:00+00:00,7,13031.76,0,PENDING,2025-01-06T05:22:00+00:00
O0039039,C00041,P0380,2026-05-18T03:30:00+00:00,2,40150.81,0.1,PENDING,2026-05-19T00:30:00+00:00
O0039040,C02314,P0373,2026-04-08T20:58:00+00:00,8,53916.4,0.1,PACKED,2026-04-10T05:58:00+00:00
O0039041,C02370,P0088,2025-08-16T07:18:00+00:00,6,55185.22,0.1,SHIPPED,2025-08-17T21:18:00+00:00
O0039042,C01571,P0450,2026-06-21T07:18:00+00:00,2,3551.05,0.1,CANCELLED,2026-06-22T00:18:00+00:00
O0039043,C00280,P0429,2025-08-15T23:44:00+00:00,4,160.67,0.1,DELIVERED,2025-08-16T11:44:00+00:00
O0039044,C01449,P0174,2025-06-04T23:26:00+00:00,3,47960.4,0,CANCELLED,2025-06-06T13:26:00+00:00
O0039045,C01894,P0433,2026-02-13T03:48:00+00:00,2,74257.42,0.15,PACKED,2026-02-14T13:48:00+00:00
O0039046,C01300,P0335,2026-02-03T13:39:00+00:00,2,70362.27,0,CANCELLED,2026-02-05T00:39:00+00:00
O0039047,C02769,P0067,2026-02-02T22:54:00+00:00,1,68969.66,0.1,PENDING,2026-02-03T03:54:00+00:00
O0039048,C00295,P0303,2026-01-21T06:33:00+00:00,4,62217.86,0.15,PACKED,2026-01-23T11:33:00+00:00
O0039049,C00376,P0348,2025-09-18T23:53:00+00:00,1,44374.34,0,CANCELLED,2025-09-19T07:53:00+00:00
